state,county,pop2018,65plus2018,dens2019,cases,first_case,deaths,first_death,stay_home_date,r_percent,d_percent,g_percent,l_percent,poverty,obesity
Tennessee,Jefferson County,54012,10818,196.36,390.0,2020-03-13,2.0,2020-04-15,2020-03-31,77.7087501316,18.374223439,0.605454354007,2.6166157734,18.05,0.284
Tennessee,Johnson County,17778,4056,59.57,59.0,2020-03-28,0.0,,2020-03-31,82.3672971324,15.0701647346,0.594874923734,1.55582672361,24.25,0.312
Tennessee,Knox County,465289,73661,915.33,4572.0,2020-03-12,85.0,2020-04-01,2020-03-31,58.9760467685,35.0657681881,0.911494650408,4.15750895318,14.2,0.295
Tennessee,Lake County,7411,1166,44.7,207.0,2020-04-13,0.0,,2020-03-31,68.883248731,29.2893401015,0.304568527919,0.913705583756,27.5,0.329
Tennessee,Lauderdale County,25825,4077,54.72,254.0,2020-04-01,0.0,,2020-03-31,56.2802489053,42.1295229316,0.161327494814,1.00253514635,24.45,0.37
Tennessee,Lawrence County,43734,7794,70.87,298.0,2020-03-30,0.0,,2020-03-31,79.3140886448,18.0163494699,0.491761399923,1.73074466726,17.0,0.312
Tennessee,Lewis County,12086,2529,42.84,65.0,2020-03-25,0.0,,2020-03-31,77.7874375136,19.343620952,0.912845033688,1.28232992828,20.1,0.324
Tennessee,Lincoln County,34117,6630,59.82,218.0,2020-03-23,0.0,,2020-03-31,78.1838733986,19.2162773173,0.346646571213,1.72569706104,15.05,0.317
Tennessee,Loudon County,53054,14026,231.4,514.0,2020-03-22,0.0,,2020-03-31,75.4720219705,21.0950909715,0.373326467559,2.4588053553,13.45,0.295
Tennessee,Macon County,24265,3814,79.0,626.0,2020-03-26,50.0,2020-04-06,2020-03-31,83.5781041389,14.2990654206,0.480640854473,1.21495327103,23.25,0.336
Tennessee,Madison County,97605,16615,175.18,1624.0,2020-03-24,8.0,2020-04-19,2020-03-31,56.4585319352,40.8802033683,0.370723440314,1.74769621862,18.3,0.361
Tennessee,Marion County,28575,5737,57.35,636.0,2020-03-22,26.0,2020-04-01,2020-03-31,70.9010339734,26.1170605613,0.461595273264,2.03101920236,17.25,0.299
Tennessee,Marshall County,33683,5430,89.71,316.0,2020-03-30,18.0,2020-04-09,2020-03-31,71.6277845992,24.9780740221,0.517453078407,2.23644974566,17.25,0.299
Tennessee,Maury County,94340,15014,153.86,867.0,2020-03-20,1.0,2020-04-10,2020-03-31,67.8139614463,28.5901676742,0.47336603171,2.62632599521,13.25,0.353
Tennessee,McMinn County,53285,10458,123.88,158.0,2020-03-22,0.0,,2020-03-31,78.4904247352,18.7600299561,0.369102385792,1.81341606933,17.55,0.335
Tennessee,McNairy County,25832,5370,45.9,202.0,2020-03-29,0.0,,2020-03-31,78.1165919283,18.4055804684,1.096163428,1.49476831091,20.85,0.354
Tennessee,Meigs County,12306,2612,63.06,87.0,2020-03-26,0.0,,2020-03-31,77.4066341916,19.8561818604,0.440733008583,1.78612850847,24.25,0.327
Tennessee,Monroe County,46357,9818,72.91,253.0,2020-03-21,11.0,2020-04-16,2020-03-31,78.3636363636,18.6744868035,0.340175953079,2.01759530792,18.0,0.354
Tennessee,Montgomery County,205950,19005,381.98,2488.0,2020-03-19,43.0,2020-04-04,2020-03-31,56.4265512064,37.8609588324,0.942770348127,4.07835469116,14.15,0.321
Tennessee,Moore County,6411,1379,49.61,26.0,2020-04-15,0.0,,2020-03-31,79.4600136705,16.951469583,0.580997949419,2.42652084757,13.9,0.324
Tennessee,Morgan County,21579,3836,41.32,123.0,2020-03-28,0.0,,2020-03-31,81.4675870348,15.8013205282,0.255102040816,1.72569027611,20.35,0.315
Tennessee,Obion County,30267,6179,55.55,180.0,2020-03-29,25.0,2020-04-02,2020-03-31,77.9268591999,19.8396465679,0.294526711937,1.57899042788,14.9,0.321
Tennessee,Overton County,22068,4541,50.91,151.0,2020-03-24,0.0,,2020-03-31,73.8865161684,23.7095790116,0.378279438682,1.35448444173,19.3,0.314
Tennessee,Perry County,8064,1705,19.44,139.0,2020-03-22,0.0,,2020-03-31,75.9019264448,20.9106830123,0.805604203152,2.06654991243,23.7,0.293
Tennessee,Pickett County,5082,1402,31.18,0.0,,0.0,,2020-03-31,77.3859716366,20.5442698352,0.26830203143,1.37983901878,19.55,0.313
Tennessee,Polk County,16898,3544,38.88,110.0,2020-04-02,0.0,,2020-03-31,78.1748466258,19.2024539877,0.398773006135,1.74846625767,17.95,0.315
Tennessee,Putnam County,78843,13134,196.56,2250.0,2020-03-21,36.0,2020-04-16,2020-03-31,70.4095259292,25.3987684546,0.830922175236,2.80436234142,22.1,0.325
Tennessee,Rhea County,33044,6149,104.78,28.0,2020-03-31,0.0,,2020-03-31,79.0243011146,17.741640782,0.3197515074,2.0190023753,19.5,0.372
Tennessee,Roane County,53140,12108,147.3,168.0,2020-03-21,0.0,,2020-03-31,73.5078776645,22.3957367933,0.468025949954,2.76181649676,13.7,0.326
Tennessee,Robertson County,71012,10520,149.09,2486.0,2020-03-18,0.0,,2020-03-31,71.7143702389,24.5322091561,0.595370164929,2.65143110717,11.9,0.329
Tennessee,Rutherford County,324890,33966,524.63,6863.0,2020-03-13,138.0,2020-04-01,2020-03-31,60.4855517377,34.3857376218,0.836478341689,3.6707410954,12.35,0.313
Tennessee,Scott County,22039,3704,41.4,226.0,2020-03-21,0.0,,2020-03-31,84.8518882493,13.1124526183,0.294819598484,1.12312227994,24.35,0.299
Tennessee,Sequatchie County,14876,3028,55.96,63.0,2020-03-31,0.0,,2020-03-31,78.2424563261,18.5459678842,0.441150520558,2.24104464443,21.55,0.348
Tennessee,Sevier County,97892,19341,165.22,649.0,2020-03-16,10.0,2020-04-17,2020-03-31,79.0768380321,17.3935876175,0.583195135434,2.52902155887,13.4,0.309
Tennessee,Shelby County,935764,127099,1225.53,37037.0,2020-03-08,664.0,2020-03-30,2020-03-31,34.6373933665,62.2670334869,0.589102063816,2.05809058612,19.5,0.346
Tennessee,Smith County,19942,3385,63.45,257.0,2020-03-27,12.0,2020-04-15,2020-03-31,74.0215924426,22.7800269906,0.404858299595,2.30769230769,16.9,0.33
Tennessee,Stewart County,13561,2758,29.49,98.0,2020-04-04,0.0,,2020-03-31,73.1402612152,23.1307968957,0.397501419648,2.78250993754,17.75,0.313
Tennessee,Sullivan County,157668,34529,381.37,1013.0,2020-03-10,25.0,2020-04-02,2020-03-31,76.1393250919,19.8964249916,0.56799198129,2.84664216505,16.0,0.33
Tennessee,Sumner County,187149,29664,353.47,12206.0,2020-03-18,598.0,2020-04-01,2020-03-31,70.4909960608,25.5388294879,0.517726505346,2.95582442319,9.85,0.294
Tennessee,Tipton County,61581,8904,134.34,1518.0,2020-03-20,0.0,,2020-03-31,72.2787951395,24.7261680644,0.385076159507,2.07085401335,17.15,0.346
Tennessee,Trousdale County,11012,1426,96.31,508.0,2020-03-28,26.0,2020-04-01,2020-03-31,66.8045830681,30.0127307447,0.190961171229,2.29153405474,11.0,0.325
Tennessee,Unicoi County,17761,4123,95.46,33.0,2020-03-26,0.0,,2020-03-31,79.0678202623,17.5830309796,0.725648897572,1.93971532236,18.25,0.314
Tennessee,Union County,19688,3603,88.06,65.0,2020-03-28,0.0,,2020-03-31,80.9800128949,16.2798194713,0.386847195358,1.74081237911,20.65,0.34
Tennessee,Van Buren County,5765,1365,21.08,16.0,2020-04-13,0.0,,2020-03-31,75.2999586264,22.3003723624,0.330988829127,1.90318576748,22.35,0.335
Tennessee,Warren County,40878,7230,94.48,87.0,2020-03-30,0.0,,2020-03-31,70.291190564,26.0597124954,0.449686693697,2.49907851087,20.1,0.341
Tennessee,Washington County,128607,23564,393.91,1082.0,2020-03-20,0.0,,2020-03-31,69.1728562466,26.3160025096,0.967395923985,2.96290299731,16.3,0.293
Tennessee,Wayne County,16558,3228,22.56,53.0,2020-03-30,0.0,,2020-03-31,86.1691201643,12.2731941116,0.154056829853,0.958575830195,15.85,0.315
Tennessee,Weakley County,33415,6228,57.58,172.0,2020-03-23,0.0,,2020-03-31,74.2228086089,22.8415931393,0.51125587532,1.81413375113,20.45,0.295
Tennessee,White County,27107,5494,71.96,91.0,2020-03-25,0.0,,2020-03-31,78.3244680851,18.8420621931,0.46031096563,1.52414075286,19.2,0.303
Tennessee,Williamson County,231729,30480,397.57,8996.0,2020-03-05,116.0,2020-04-01,2020-03-31,65.100286533,29.6007640879,0.499522445081,4.30754536772,5.05,0.259
Tennessee,Wilson County,140625,22065,246.24,3908.0,2020-03-19,22.0,2020-04-09,2020-03-31,69.829087162,25.505454287,0.829691219842,3.19972995061,7.35,0.335
Texas,Anderson County,58057,8591,54.64,150.0,2020-04-01,0.0,,2020-04-02,77.9593770356,19.8851187304,0.337537750933,1.81796648309,16.65,0.34
Texas,Andrews County,18128,1878,12.08,324.0,2020-03-28,0.0,,2020-04-02,79.6792529436,16.9711733658,0.365408038977,2.98416565164,17.75,0.303
Texas,Angelina County,87092,14218,109.17,512.0,2020-03-26,0.0,,2020-04-02,72.5343153666,25.2360227653,0.354871108135,1.87479075996,17.85,0.318
Texas,Aransas County,23792,7049,94.39,43.0,2020-03-30,0.0,,2020-04-02,73.8511512372,23.4833285564,0.391707270469,2.27381293589,17.25,0.278
Texas,Archer County,8786,1758,9.73,0.0,,0.0,,2020-04-02,88.6624502225,9.22932771141,0.234246896229,1.87397516983,9.25,0.295
Texas,Armstrong County,1892,453,2.08,15.0,2020-04-14,0.0,,2020-04-02,90.8554572271,6.88298918387,0.491642084562,1.76991150442,11.0,0.269
Texas,Atascosa County,50310,7385,41.25,226.0,2020-03-25,9.0,2020-04-18,2020-04-02,63.197353914,34.0683572216,0.47776552738,2.25652333701,19.15,0.308
Texas,Austin County,29989,5699,46.39,247.0,2020-03-25,0.0,,2020-04-02,78.6372909017,18.9228886169,0.416156670747,2.02366381069,8.55,0.308
Texas,Bailey County,7027,1025,8.5,0.0,,0.0,,2020-04-02,75.2802690583,22.2533632287,0.280269058296,2.18609865471,17.15,0.289
Texas,Bandera County,22824,6157,28.85,57.0,2020-04-09,0.0,,2020-04-02,79.888377558,16.9000293743,0.646235190444,2.56535787722,17.15,0.29
Texas,Bastrop County,86976,13211,97.92,790.0,2020-03-25,25.0,2020-04-07,2020-04-02,57.7486725664,37.3628318584,1.13274336283,3.75575221239,13.75,0.312
Texas,Baylor County,3582,853,4.13,0.0,,0.0,,2020-04-02,84.9195710456,12.8016085791,0.201072386059,2.07774798928,15.3,0.273
Texas,Bee County,32587,4012,37.02,70.0,2020-04-08,0.0,,2020-04-02,56.0770867817,40.7070229369,0.401986285174,2.81390399622,19.6,0.3
Texas,Bell County,355642,38585,338.26,2867.0,2020-03-13,68.0,2020-03-27,2020-04-02,55.085692401,40.0089362653,0.862775135906,4.04259619783,14.15,0.291
Texas,Bexar County,1986049,240621,1601.25,20563.0,2020-02-12,739.0,2020-03-24,2020-04-02,40.9804483668,54.4659220051,1.13183786717,3.42179176094,17.0,0.293
Texas,Blanco County,11702,2841,16.5,106.0,2020-03-24,0.0,,2020-04-02,74.2988181337,21.9439054507,0.582113247486,3.17516316811,11.6,0.294
Texas,Borden County,648,160,0.72,0.0,,0.0,,2020-04-02,90.4109589041,8.49315068493,0.27397260274,0.821917808219,4.8,0.282
Texas,Bosque County,18691,4607,19.01,25.0,2020-04-15,0.0,,2020-04-02,81.1209439528,16.3780941388,0.51301782737,1.98794408106,16.95,0.283
Texas,Bowie County,94324,15605,106.58,1024.0,2020-03-18,23.0,2020-04-04,2020-04-02,72.2744415434,25.6193791703,0.417754569191,1.68842471715,17.25,0.315
Texas,Brazoria County,370200,43678,271.55,6858.0,2020-03-14,55.0,2020-04-01,2020-04-02,60.3951918601,35.8075081466,0.667520117045,3.12977987631,10.6,0.29
Texas,Brazos County,226758,20762,386.87,3646.0,2020-03-18,286.0,2020-03-29,2020-04-02,58.5468532316,34.8915742928,0.805621176328,5.75595129929,30.15,0.283
Texas,Brewster County,9267,2144,1.5,0.0,,0.0,,2020-04-02,49.0534784666,44.2262186465,1.79839091339,4.9219119735,17.05,0.27
Texas,Briscoe County,1516,397,1.68,0.0,,0.0,,2020-04-02,85.1498637602,12.3978201635,0.544959128065,1.90735694823,22.1,0.288
Texas,Brooks County,7114,1303,7.54,5.0,2020-04-22,0.0,,2020-04-02,23.6132511556,74.6147919877,0.539291217257,1.23266563945,34.55,0.29
Texas,Brown County,37924,7556,40.15,282.0,2020-03-21,13.0,2020-04-14,2020-04-02,86.0993619614,11.6209047244,0.465983224604,1.81375008961,16.95,0.323
Texas,Burleson County,18389,3755,27.9,170.0,2020-03-28,0.0,,2020-04-02,76.5442764579,21.4686825054,0.287976961843,1.69906407487,15.45,0.319
Texas,Burnet County,47542,10625,47.82,207.0,2020-03-24,0.0,,2020-04-02,76.6302635724,19.8729391998,0.540795967657,2.95600126011,13.2,0.277
Texas,Caldwell County,43247,6210,79.32,163.0,2020-03-28,0.0,,2020-04-02,55.6495003843,39.824066957,0.871124775813,3.65530788283,19.5,0.32
Texas,Calhoun County,21561,3870,42.54,447.0,2020-03-26,13.0,2020-04-19,2020-04-02,66.6666666667,30.4441569642,0.474342388961,2.41483398016,15.1,0.284
Texas,Callahan County,13994,2869,15.56,20.0,2020-04-07,0.0,,2020-04-02,87.4370050396,10.2231821454,0.413966882649,1.92584593233,12.95,0.296
Texas,Cameron County,423908,57415,475.43,5337.0,2020-03-20,108.0,2020-04-07,2020-04-02,32.059605246,64.6148315978,0.895385821969,2.43017733432,35.2,0.27
Texas,Camp County,13033,2414,66.55,101.0,2020-04-01,0.0,,2020-04-02,70.4755614267,27.7410832232,0.330250990753,1.45310435931,21.55,0.317
Texas,Carson County,6005,1173,6.53,9.0,2020-04-18,0.0,,2020-04-02,88.8624787776,8.45500848896,0.373514431239,2.30899830221,7.35,0.3
Texas,Cass County,30119,6660,32.15,183.0,2020-03-24,0.0,,2020-04-02,79.1142512494,19.3865242116,0.284335688437,1.21488885059,18.7,0.294
Texas,Castro County,7665,1212,8.57,333.0,2020-03-21,23.0,2020-04-04,2020-04-02,70.7915831663,26.3527054108,0.501002004008,2.35470941884,22.55,0.296
Texas,Chambers County,42454,5010,71.09,721.0,2020-03-22,0.0,,2020-04-02,79.6950963328,17.6399975992,0.354120400936,2.31078566713,10.75,0.302
Texas,Cherokee County,52592,9231,49.95,191.0,2020-03-27,13.0,2020-04-14,2020-04-02,77.2169331178,20.7532483085,0.203580623915,1.82623794982,21.7,0.336
Texas,Childress County,7291,1123,10.47,8.0,2020-04-19,0.0,,2020-04-02,86.4683301344,12.1401151631,0.239923224568,1.15163147793,22.25,0.292
Texas,Clay County,10456,2375,9.6,56.0,2020-04-01,0.0,,2020-04-02,87.3278786669,10.6964677709,0.23947315905,1.73618040311,10.2,0.293
Texas,Cochran County,2836,463,3.66,4.0,2020-04-23,0.0,,2020-04-02,75.3607103219,21.0876803552,0.332963374029,3.21864594895,27.0,0.303
Texas,Coke County,3370,919,3.7,0.0,,0.0,,2020-04-02,88.8966971188,9.8383696416,0.140548137737,1.1243851019,17.0,0.302
Texas,Coleman County,8397,2096,6.65,0.0,,0.0,,2020-04-02,87.4002751032,10.6464924347,0.495185694635,1.45804676754,30.25,0.273
Texas,Collin County,1005146,110655,1194.61,12151.0,2020-03-09,226.0,2020-03-24,2020-04-02,56.2046866454,39.2200143039,0.707624563519,3.86767448709,6.65,0.245
Texas,Collingsworth County,2962,559,3.23,0.0,,0.0,,2020-04-02,85.1819757366,12.5649913345,0.346620450607,1.90641247834,19.1,0.301
Texas,Colorado County,21217,4698,22.09,166.0,2020-04-01,0.0,,2020-04-02,74.5636792453,23.3136792453,0.424528301887,1.69811320755,15.4,0.288
Texas,Comal County,148373,26829,265.17,964.0,2020-03-22,119.0,2020-03-27,2020-04-02,73.0846070135,23.0090795394,0.55711663716,3.34919680998,9.5,0.291
Texas,Comanche County,13534,3289,14.43,66.0,2020-04-01,0.0,,2020-04-02,82.5652841782,15.1305683564,0.403225806452,1.90092165899,21.45,0.288
Texas,Concho County,4276,756,4.35,17.0,2020-04-10,0.0,,2020-04-02,82.9428303655,13.8706654171,0.656044985942,2.53045923149,19.1,0.314
Texas,Cooke County,40574,7520,46.38,44.0,2020-04-10,0.0,,2020-04-02,82.8866238832,14.7539952183,0.377500943752,1.9818799547,13.6,0.316
Texas,Coryell County,74808,7669,71.1,1217.0,2020-03-24,11.0,2020-04-16,2020-04-02,67.3691178904,27.8976112981,0.882661223589,3.85060958791,14.05,0.295
Texas,Cottle County,1389,338,1.54,0.0,,0.0,,2020-04-02,83.3619210978,14.4082332762,0.343053173242,1.88679245283,11.75,0.29
Texas,Crane County,4794,572,6.11,64.0,2020-03-20,0.0,,2020-04-02,75.8146270818,21.6509775525,0.506879073135,2.02751629254,20.15,0.296
Texas,Crockett County,3499,620,1.25,0.0,,0.0,,2020-04-02,70.2508960573,26.6666666667,0.286738351254,2.79569892473,15.9,0.305
Texas,Crosby County,5779,1081,6.42,24.0,2020-04-06,12.0,2020-04-15,2020-04-02,68.9252336449,27.3364485981,0.292056074766,3.44626168224,24.2,0.28
Texas,Culberson County,2204,473,0.58,0.0,,0.0,,2020-04-02,36.7454068241,59.5800524934,0.656167979003,3.01837270341,28.65,0.29
Texas,Dallam County,7200,824,4.79,53.0,2020-04-06,4.0,2020-04-23,2020-04-02,81.9543973941,14.4625407166,0.586319218241,2.99674267101,12.5,0.284
Texas,Dallas County,2637772,283154,3023.65,49294.0,2020-03-10,1081.0,2020-03-24,2020-04-02,34.8851460536,61.1264385885,0.810631866558,3.17778349135,17.4,0.303
Texas,Dawson County,12619,1884,14.02,239.0,2020-03-29,20.0,2020-04-07,2020-04-02,74.0033688939,23.4418865806,0.308815272319,2.24592925323,20.5,0.299
Texas,DeWitt County,20187,4023,22.21,280.0,2020-03-19,6.0,2020-04-21,2020-04-02,80.7681031955,17.018469657,0.395778364116,1.81764878335,16.5,0.281
Texas,Deaf Smith County,18760,2377,12.53,280.0,2020-03-21,0.0,,2020-04-02,69.2930254701,28.2075696263,0.333253987146,2.16615091645,17.65,0.317
Texas,Delta County,5349,1114,20.83,19.0,2020-04-08,0.0,,2020-04-02,80.5616498464,17.5515577007,0.307152259763,1.57964019307,14.7,0.299
Texas,Denton County,859064,87414,976.68,13208.0,2020-03-17,321.0,2020-03-27,2020-04-02,57.6824066529,37.5059242312,0.897755440916,3.913913675,8.05,0.295
Texas,Dickens County,2249,513,2.49,21.0,2020-04-08,0.0,,2020-04-02,83.0583058306,14.0814081408,0.3300330033,2.5302530253,26.9,0.294
Texas,Dimmit County,10308,1729,7.76,16.0,2020-04-11,0.0,,2020-04-02,30.2015503876,67.3798449612,0.651162790698,1.76744186047,36.8,0.306
Texas,Donley County,3319,796,3.58,450.0,2020-04-02,0.0,,2020-04-02,83.904109589,13.0136986301,0.342465753425,2.7397260274,12.65,0.313
Texas,Duval County,11212,2011,6.25,15.0,2020-04-14,0.0,,2020-04-02,31.6422216879,66.9151238278,0.264486655446,1.17816782881,26.35,0.301
Texas,Eastland County,18322,4003,19.78,98.0,2020-03-24,0.0,,2020-04-02,86.6330209084,11.1896178803,0.447007930786,1.73035328046,21.05,0.324
Texas,Ector County,162124,15760,180.58,1128.0,2020-03-29,51.0,2020-04-08,2020-04-02,68.666318423,28.1115112858,0.459131773568,2.76303851758,16.8,0.32
Texas,Edwards County,1928,561,0.91,0.0,,0.0,,2020-04-02,69.5774647887,28.3568075117,0.469483568075,1.59624413146,23.05,0.288
Texas,El Paso County,840758,103092,829.76,9208.0,2020-03-14,109.0,2020-04-10,2020-04-02,25.9277385512,69.1392106739,1.38459930247,3.5484514725,26.1,0.234
Texas,Ellis County,179436,22981,191.77,1904.0,2020-03-20,71.0,2020-03-31,2020-04-02,71.0500443993,25.6834327033,0.510592414056,2.75593048332,11.3,0.291
Texas,Erath County,42446,6015,39.19,265.0,2020-03-24,24.0,2020-04-03,2020-04-02,81.1368573497,15.6335988414,0.492396813903,2.73714699493,20.7,0.281
Texas,Falls County,17335,3147,22.65,36.0,2020-03-23,0.0,,2020-04-02,65.7110091743,32.1483180428,0.420489296636,1.72018348624,23.25,0.31
Texas,Fannin County,35286,6532,39.61,171.0,2020-03-20,0.0,,2020-04-02,79.6525225526,17.7330437688,0.384229869696,2.23020380889,15.05,0.321
Texas,Fayette County,25349,6431,26.69,304.0,2020-03-24,3.0,2020-04-24,2020-04-02,78.4114606945,19.2855199927,0.408015232569,1.89500408015,11.05,0.278
Texas,Fisher County,3839,943,4.27,0.0,,0.0,,2020-04-02,73.4610917538,23.4030197445,0.580720092915,2.55516840883,14.6,0.307
Texas,Floyd County,5837,1092,5.88,35.0,2020-04-08,0.0,,2020-04-02,75.2298263534,22.2165474974,0.153217568948,2.40040858018,23.25,0.289
Texas,Foard County,1200,316,1.7,0.0,,0.0,,2020-04-02,74.9510763209,22.1135029354,0.195694716243,2.7397260274,25.6,0.284
Texas,Fort Bend County,787858,87128,914.24,15361.0,2020-03-04,311.0,2020-03-28,2020-04-02,45.0179938318,51.6482503543,0.684418532302,2.64933728161,8.05,0.252
Texas,Franklin County,10766,2352,37.86,29.0,2020-03-29,0.0,,2020-04-02,82.2543617998,15.2662993572,0.275482093664,2.20385674931,15.0,0.283
Texas,Freestone County,19808,3938,22.57,30.0,2020-04-15,0.0,,2020-04-02,78.7986330179,19.2034700315,0.17087276551,1.82702418507,15.7,0.315
Texas,Frio County,19816,2435,17.48,23.0,2020-04-08,0.0,,2020-04-02,45.9187476705,52.2176667909,0.48453224003,1.37905329855,21.45,0.297
Texas,Gaines County,20901,1853,13.91,47.0,2020-03-25,0.0,,2020-04-02,84.7689303537,12.9529182035,0.433933608158,1.84421783467,17.05,0.318
Texas,Galveston County,337890,48605,891.77,9474.0,2020-03-14,260.0,2020-04-06,2020-04-02,59.3302901753,36.6977434392,0.71374421343,3.25822217204,12.9,0.293
Texas,Garza County,6578,729,7.36,0.0,,0.0,,2020-04-02,82.9152542373,15.186440678,0.474576271186,1.42372881356,23.5,0.329
Texas,Gillespie County,26804,7967,25.33,29.0,2020-04-02,0.0,,2020-04-02,79.5930808504,17.4197973024,0.464832736417,2.52228911072,7.45,0.295
Texas,Glasscock County,1388,211,1.54,0.0,,0.0,,2020-04-02,91.8604651163,5.64784053156,0.332225913621,2.15946843854,11.4,0.298
Texas,Goliad County,7584,1738,8.9,103.0,2020-04-02,0.0,,2020-04-02,70.5090223539,26.2052248855,0.565580393213,2.72017236736,12.35,0.304
Texas,Gonzales County,20826,3483,19.52,65.0,2020-04-01,2.0,2020-04-25,2020-04-02,72.652284264,24.8572335025,0.444162436548,2.04631979695,20.1,0.322
Texas,Gray County,21895,3551,23.65,387.0,2020-04-01,0.0,,2020-04-02,88.2472826087,9.4972826087,0.298913043478,1.95652173913,16.45,0.304
Texas,Grayson County,133991,23617,143.64,456.0,2020-03-24,0.0,,2020-04-02,74.9426361859,21.8322427127,0.558766040622,2.66635506076,13.4,0.27
Texas,Gregg County,123707,19016,452.51,1006.0,2020-03-10,0.0,,2020-04-02,69.3654055361,28.098634111,0.362625407954,2.173334945,16.25,0.324
Texas,Grimes County,28360,4929,36.01,208.0,2020-03-24,11.0,2020-04-16,2020-04-02,74.1498740554,23.026868178,0.524769101595,2.29848866499,15.5,0.346
Texas,Guadalupe County,163694,22611,230.15,1290.0,2020-03-25,0.0,,2020-04-02,63.7801468018,31.9958056624,0.714785040196,3.50926249563,9.9,0.299
Texas,Hale County,33830,4545,33.67,281.0,2020-03-27,44.0,2020-04-09,2020-04-02,72.1086116792,23.7446034992,0.477164280845,3.66962054079,18.5,0.282
Texas,Hall County,3028,701,3.43,0.0,,0.0,,2020-04-02,81.8181818182,15.059687787,0.0,3.12213039486,27.9,0.287
Texas,Hamilton County,8484,2112,10.15,68.0,2020-04-07,0.0,,2020-04-02,84.6771958991,13.272374619,0.277085065115,1.77334441674,12.25,0.291
Texas,Hansford County,5463,807,5.94,29.0,2020-04-06,0.0,,2020-04-02,88.8546481767,8.78274268105,0.462249614792,1.90035952748,14.55,0.284
Texas,Hardeman County,3922,882,5.64,0.0,,0.0,,2020-04-02,79.8808735936,16.4791528789,0.463269358041,3.17670416942,16.0,0.303
Texas,Hardin County,57207,9528,64.23,1484.0,2020-03-25,49.0,2020-03-28,2020-04-02,86.085734364,12.2057273366,0.180077301476,1.52846099789,12.1,0.316
Texas,Harris County,4698619,494264,2753.93,90385.0,2020-03-05,1248.0,2020-03-24,2020-04-02,41.8271116375,54.223505185,0.902227130979,3.04715604653,16.75,0.285
